candidate,family,review_threshold,block_threshold,block_evidence,block_elevated_count,campaign_review_increment,campaign_block_increment,attack_devices,legitimate_devices,attack_review_or_higher_recall,attack_block_recall,attack_never_detected,legitimate_review_or_higher_rate,legitimate_block_rate,legitimate_reviewed_devices,legitimate_blocked_devices,median_first_review_attempt,p90_first_review_attempt,median_first_block_attempt,p90_first_block_attempt,eligible,constraint_failures
persistent_R0.55_B0.76_N2E1,persistent,0.55,0.76,1,2,0.0,0.0,397,1769,0.8463,0.5995,61,0.065,0.0085,115,15,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0085 > 0.006; legitimate review+ rate 0.0650 > 0.06; repeated_genuine_failures block rate 0.1463 > 0.1; network_retry_storm block rate 0.0816 > 0.08
persistent_R0.55_B0.76_N2E2,persistent,0.55,0.76,2,2,0.0,0.0,397,1769,0.8463,0.5995,61,0.065,0.0085,115,15,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0085 > 0.006; legitimate review+ rate 0.0650 > 0.06; repeated_genuine_failures block rate 0.1463 > 0.1; network_retry_storm block rate 0.0816 > 0.08
persistent_R0.55_B0.76_N3E1,persistent,0.55,0.76,1,3,0.0,0.0,397,1769,0.8463,0.5668,61,0.065,0.0068,115,12,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0068 > 0.006; legitimate review+ rate 0.0650 > 0.06; repeated_genuine_failures block rate 0.1463 > 0.1
persistent_R0.55_B0.76_N3E2,persistent,0.55,0.76,2,3,0.0,0.0,397,1769,0.8463,0.5668,61,0.065,0.0068,115,12,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0068 > 0.006; legitimate review+ rate 0.0650 > 0.06; repeated_genuine_failures block rate 0.1463 > 0.1
threshold_R0.55_B0.76_C0.05/0.02,threshold,0.55,0.76,0,1,0.05,0.02,397,1769,0.8463,0.5945,61,0.0627,0.0079,111,14,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0079 > 0.006; legitimate review+ rate 0.0627 > 0.06; repeated_genuine_failures block rate 0.1220 > 0.1; network_retry_storm block rate 0.0816 > 0.08
evidence_gated_R0.55_B0.76_E2_C0.05/0.02,evidence_gated,0.55,0.76,2,1,0.05,0.02,397,1769,0.8463,0.5945,61,0.0627,0.0079,111,14,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0079 > 0.006; legitimate review+ rate 0.0627 > 0.06; repeated_genuine_failures block rate 0.1220 > 0.1; network_retry_storm block rate 0.0816 > 0.08
evidence_gated_R0.55_B0.76_E3_C0.05/0.02,evidence_gated,0.55,0.76,3,1,0.05,0.02,397,1769,0.8463,0.5844,61,0.0627,0.0073,111,13,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0073 > 0.006; legitimate review+ rate 0.0627 > 0.06; repeated_genuine_failures block rate 0.1220 > 0.1; network_retry_storm block rate 0.0816 > 0.08
persistent_R0.55_B0.76_N2E1_C0.05/0.02,persistent,0.55,0.76,1,2,0.05,0.02,397,1769,0.8463,0.5945,61,0.0627,0.0079,111,14,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0079 > 0.006; legitimate review+ rate 0.0627 > 0.06; repeated_genuine_failures block rate 0.1220 > 0.1; network_retry_storm block rate 0.0816 > 0.08
persistent_R0.55_B0.76_N2E2_C0.05/0.02,persistent,0.55,0.76,2,2,0.05,0.02,397,1769,0.8463,0.5945,61,0.0627,0.0079,111,14,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0079 > 0.006; legitimate review+ rate 0.0627 > 0.06; repeated_genuine_failures block rate 0.1220 > 0.1; network_retry_storm block rate 0.0816 > 0.08
persistent_R0.55_B0.76_N3E1_C0.05/0.02,persistent,0.55,0.76,1,3,0.05,0.02,397,1769,0.8463,0.5642,61,0.0627,0.0062,111,11,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0062 > 0.006; legitimate review+ rate 0.0627 > 0.06; repeated_genuine_failures block rate 0.1220 > 0.1
persistent_R0.55_B0.76_N3E2_C0.05/0.02,persistent,0.55,0.76,2,3,0.05,0.02,397,1769,0.8463,0.5642,61,0.0627,0.0062,111,11,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0062 > 0.006; legitimate review+ rate 0.0627 > 0.06; repeated_genuine_failures block rate 0.1220 > 0.1
threshold_R0.55_B0.76_C0.10/0.05,threshold,0.55,0.76,0,1,0.1,0.05,397,1769,0.8463,0.5768,61,0.0616,0.0068,109,12,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0068 > 0.006; legitimate review+ rate 0.0616 > 0.06; repeated_genuine_failures block rate 0.1220 > 0.1; network_retry_storm block rate 0.0816 > 0.08
evidence_gated_R0.55_B0.76_E2_C0.10/0.05,evidence_gated,0.55,0.76,2,1,0.1,0.05,397,1769,0.8463,0.5768,61,0.0616,0.0068,109,12,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0068 > 0.006; legitimate review+ rate 0.0616 > 0.06; repeated_genuine_failures block rate 0.1220 > 0.1; network_retry_storm block rate 0.0816 > 0.08
evidence_gated_R0.55_B0.76_E3_C0.10/0.05,evidence_gated,0.55,0.76,3,1,0.1,0.05,397,1769,0.8463,0.5668,61,0.0616,0.0062,109,11,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0062 > 0.006; legitimate review+ rate 0.0616 > 0.06; repeated_genuine_failures block rate 0.1220 > 0.1; network_retry_storm block rate 0.0816 > 0.08
persistent_R0.55_B0.76_N2E1_C0.10/0.05,persistent,0.55,0.76,1,2,0.1,0.05,397,1769,0.8463,0.5768,61,0.0616,0.0068,109,12,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0068 > 0.006; legitimate review+ rate 0.0616 > 0.06; repeated_genuine_failures block rate 0.1220 > 0.1; network_retry_storm block rate 0.0816 > 0.08
persistent_R0.55_B0.76_N2E2_C0.10/0.05,persistent,0.55,0.76,2,2,0.1,0.05,397,1769,0.8463,0.5768,61,0.0616,0.0068,109,12,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0068 > 0.006; legitimate review+ rate 0.0616 > 0.06; repeated_genuine_failures block rate 0.1220 > 0.1; network_retry_storm block rate 0.0816 > 0.08
persistent_R0.55_B0.76_N3E1_C0.10/0.05,persistent,0.55,0.76,1,3,0.1,0.05,397,1769,0.8463,0.5466,61,0.0616,0.0057,109,10,3.0,5.0,5.0,7.0,False,legitimate review+ rate 0.0616 > 0.06; repeated_genuine_failures block rate 0.1220 > 0.1
persistent_R0.55_B0.76_N3E2_C0.10/0.05,persistent,0.55,0.76,2,3,0.1,0.05,397,1769,0.8463,0.5466,61,0.0616,0.0057,109,10,3.0,5.0,5.0,7.0,False,legitimate review+ rate 0.0616 > 0.06; repeated_genuine_failures block rate 0.1220 > 0.1
threshold_R0.55_B0.78,threshold,0.55,0.78,0,1,0.0,0.0,397,1769,0.8463,0.5567,61,0.065,0.0062,115,11,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0062 > 0.006; legitimate review+ rate 0.0650 > 0.06
evidence_gated_R0.55_B0.78_E2,evidence_gated,0.55,0.78,2,1,0.0,0.0,397,1769,0.8463,0.5567,61,0.065,0.0062,115,11,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0062 > 0.006; legitimate review+ rate 0.0650 > 0.06
evidence_gated_R0.55_B0.78_E3,evidence_gated,0.55,0.78,3,1,0.0,0.0,397,1769,0.8463,0.5491,61,0.065,0.0062,115,11,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0062 > 0.006; legitimate review+ rate 0.0650 > 0.06
persistent_R0.55_B0.78_N2E1,persistent,0.55,0.78,1,2,0.0,0.0,397,1769,0.8463,0.5567,61,0.065,0.0062,115,11,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0062 > 0.006; legitimate review+ rate 0.0650 > 0.06
persistent_R0.55_B0.78_N2E2,persistent,0.55,0.78,2,2,0.0,0.0,397,1769,0.8463,0.5567,61,0.065,0.0062,115,11,3.0,5.0,5.0,7.0,False,legitimate block rate 0.0062 > 0.006; legitimate review+ rate 0.0650 > 0.06
persistent_R0.55_B0.78_N3E1,persistent,0.55,0.78,1,3,0.0,0.0,397,1769,0.8463,0.539,61,0.065,0.0057,115,10,3.0,5.0,5.0,7.0,False,legitimate review+ rate 0.0650 > 0.06
persistent_R0.55_B0.78_N3E2,persistent,0.55,0.78,2,3,0.0,0.0,397,1769,0.8463,0.539,61,0.065,0.0057,115,10,3.0,5.0,5.0,7.0,False,legitimate review+ rate 0.0650 > 0.06
threshold_R0.55_B0.78_C0.05/0.02,threshold,0.55,0.78,0,1,0.05,0.02,397,1769,0.8463,0.5466,61,0.0627,0.0051,111,9,3.0,5.0,5.0,7.0,False,legitimate review+ rate 0.0627 > 0.06
evidence_gated_R0.55_B0.78_E2_C0.05/0.02,evidence_gated,0.55,0.78,2,1,0.05,0.02,397,1769,0.8463,0.5466,61,0.0627,0.0051,111,9,3.0,5.0,5.0,7.0,False,legitimate review+ rate 0.0627 > 0.06
evidence_gated_R0.55_B0.78_E3_C0.05/0.02,evidence_gated,0.55,0.78,3,1,0.05,0.02,397,1769,0.8463,0.539,61,0.0627,0.0051,111,9,3.0,5.0,5.0,7.0,False,legitimate review+ rate 0.0627 > 0.06
persistent_R0.55_B0.78_N2E1_C0.05/0.02,persistent,0.55,0.78,1,2,0.05,0.02,397,1769,0.8463,0.5466,61,0.0627,0.0051,111,9,3.0,5.0,5.0,7.0,False,legitimate review+ rate 0.0627 > 0.06
persistent_R0.55_B0.78_N2E2_C0.05/0.02,persistent,0.55,0.78,2,2,0.05,0.02,397,1769,0.8463,0.5466,61,0.0627,0.0051,111,9,3.0,5.0,5.0,7.0,False,legitimate review+ rate 0.0627 > 0.06
persistent_R0.55_B0.78_N3E1_C0.05/0.02,persistent,0.55,0.78,1,3,0.05,0.02,397,1769,0.8463,0.529,61,0.0627,0.0051,111,9,3.0,5.0,6.0,7.0,False,legitimate review+ rate 0.0627 > 0.06
persistent_R0.55_B0.78_N3E2_C0.05/0.02,persistent,0.55,0.78,2,3,0.05,0.02,397,1769,0.8463,0.529,61,0.0627,0.0051,111,9,3.0,5.0,6.0,7.0,False,legitimate review+ rate 0.0627 > 0.06
threshold_R0.55_B0.78_C0.10/0.05,threshold,0.55,0.78,0,1,0.1,0.05,397,1769,0.8463,0.5113,61,0.0616,0.0045,109,8,3.0,5.0,5.0,8.0,False,legitimate review+ rate 0.0616 > 0.06
evidence_gated_R0.55_B0.78_E2_C0.10/0.05,evidence_gated,0.55,0.78,2,1,0.1,0.05,397,1769,0.8463,0.5113,61,0.0616,0.0045,109,8,3.0,5.0,5.0,8.0,False,legitimate review+ rate 0.0616 > 0.06
evidence_gated_R0.55_B0.78_E3_C0.10/0.05,evidence_gated,0.55,0.78,3,1,0.1,0.05,397,1769,0.8463,0.5038,61,0.0616,0.0045,109,8,3.0,5.0,5.0,8.0,False,legitimate review+ rate 0.0616 > 0.06
persistent_R0.55_B0.78_N2E1_C0.10/0.05,persistent,0.55,0.78,1,2,0.1,0.05,397,1769,0.8463,0.5113,61,0.0616,0.0045,109,8,3.0,5.0,5.0,8.0,False,legitimate review+ rate 0.0616 > 0.06
persistent_R0.55_B0.78_N2E2_C0.10/0.05,persistent,0.55,0.78,2,2,0.1,0.05,397,1769,0.8463,0.5113,61,0.0616,0.0045,109,8,3.0,5.0,5.0,8.0,False,legitimate review+ rate 0.0616 > 0.06
persistent_R0.55_B0.78_N3E1_C0.10/0.05,persistent,0.55,0.78,1,3,0.1,0.05,397,1769,0.8463,0.4937,61,0.0616,0.0045,109,8,3.0,5.0,6.0,8.0,False,legitimate review+ rate 0.0616 > 0.06
persistent_R0.55_B0.78_N3E2_C0.10/0.05,persistent,0.55,0.78,2,3,0.1,0.05,397,1769,0.8463,0.4937,61,0.0616,0.0045,109,8,3.0,5.0,6.0,8.0,False,legitimate review+ rate 0.0616 > 0.06
threshold_R0.55_B0.80,threshold,0.55,0.8,0,1,0.0,0.0,397,1769,0.8463,0.4987,61,0.065,0.004,115,7,3.0,5.0,6.0,8.0,False,legitimate review+ rate 0.0650 > 0.06
evidence_gated_R0.55_B0.80_E2,evidence_gated,0.55,0.8,2,1,0.0,0.0,397,1769,0.8463,0.4987,61,0.065,0.004,115,7,3.0,5.0,6.0,8.0,False,legitimate review+ rate 0.0650 > 0.06
evidence_gated_R0.55_B0.80_E3,evidence_gated,0.55,0.8,3,1,0.0,0.0,397,1769,0.8463,0.4962,61,0.065,0.004,115,7,3.0,5.0,6.0,8.0,False,legitimate review+ rate 0.0650 > 0.06
persistent_R0.55_B0.80_N2E1,persistent,0.55,0.8,1,2,0.0,0.0,397,1769,0.8463,0.4987,61,0.065,0.004,115,7,3.0,5.0,6.0,8.0,False,legitimate review+ rate 0.0650 > 0.06
persistent_R0.55_B0.80_N2E2,persistent,0.55,0.8,2,2,0.0,0.0,397,1769,0.8463,0.4987,61,0.065,0.004,115,7,3.0,5.0,6.0,8.0,False,legitimate review+ rate 0.0650 > 0.06
persistent_R0.55_B0.80_N3E1,persistent,0.55,0.8,1,3,0.0,0.0,397,1769,0.8463,0.4887,61,0.065,0.004,115,7,3.0,5.0,6.0,8.0,False,legitimate review+ rate 0.0650 > 0.06
persistent_R0.55_B0.80_N3E2,persistent,0.55,0.8,2,3,0.0,0.0,397,1769,0.8463,0.4887,61,0.065,0.004,115,7,3.0,5.0,6.0,8.0,False,legitimate review+ rate 0.0650 > 0.06
threshold_R0.55_B0.80_C0.05/0.02,threshold,0.55,0.8,0,1,0.05,0.02,397,1769,0.8463,0.4836,61,0.0627,0.0034,111,6,3.0,5.0,6.0,8.0,False,legitimate review+ rate 0.0627 > 0.06
evidence_gated_R0.55_B0.80_E2_C0.05/0.02,evidence_gated,0.55,0.8,2,1,0.05,0.02,397,1769,0.8463,0.4836,61,0.0627,0.0034,111,6,3.0,5.0,6.0,8.0,False,legitimate review+ rate 0.0627 > 0.06
evidence_gated_R0.55_B0.80_E3_C0.05/0.02,evidence_gated,0.55,0.8,3,1,0.05,0.02,397,1769,0.8463,0.4811,61,0.0627,0.0034,111,6,3.0,5.0,6.0,8.0,False,legitimate review+ rate 0.0627 > 0.06
persistent_R0.55_B0.80_N2E1_C0.05/0.02,persistent,0.55,0.8,1,2,0.05,0.02,397,1769,0.8463,0.4836,61,0.0627,0.0034,111,6,3.0,5.0,6.0,8.0,False,legitimate review+ rate 0.0627 > 0.06
persistent_R0.55_B0.80_N2E2_C0.05/0.02,persistent,0.55,0.8,2,2,0.05,0.02,397,1769,0.8463,0.4836,61,0.0627,0.0034,111,6,3.0,5.0,6.0,8.0,False,legitimate review+ rate 0.0627 > 0.06
persistent_R0.55_B0.80_N3E1_C0.05/0.02,persistent,0.55,0.8,1,3,0.05,0.02,397,1769,0.8463,0.4736,61,0.0627,0.0034,111,6,3.0,5.0,6.0,8.0,False,legitimate review+ rate 0.0627 > 0.06
persistent_R0.55_B0.80_N3E2_C0.05/0.02,persistent,0.55,0.8,2,3,0.05,0.02,397,1769,0.8463,0.4736,61,0.0627,0.0034,111,6,3.0,5.0,6.0,8.0,False,legitimate review+ rate 0.0627 > 0.06
threshold_R0.55_B0.80_C0.10/0.05,threshold,0.55,0.8,0,1,0.1,0.05,397,1769,0.8463,0.4131,61,0.0616,0.0034,109,6,3.0,5.0,6.0,8.0,False,legitimate review+ rate 0.0616 > 0.06
evidence_gated_R0.55_B0.80_E2_C0.10/0.05,evidence_gated,0.55,0.8,2,1,0.1,0.05,397,1769,0.8463,0.4131,61,0.0616,0.0034,109,6,3.0,5.0,6.0,8.0,False,legitimate review+ rate 0.0616 > 0.06
evidence_gated_R0.55_B0.80_E3_C0.10/0.05,evidence_gated,0.55,0.8,3,1,0.1,0.05,397,1769,0.8463,0.4106,61,0.0616,0.0034,109,6,3.0,5.0,6.0,8.0,False,legitimate review+ rate 0.0616 > 0.06
persistent_R0.55_B0.80_N2E1_C0.10/0.05,persistent,0.55,0.8,1,2,0.1,0.05,397,1769,0.8463,0.4131,61,0.0616,0.0034,109,6,3.0,5.0,6.0,8.0,False,legitimate review+ rate 0.0616 > 0.06
persistent_R0.55_B0.80_N2E2_C0.10/0.05,persistent,0.55,0.8,2,2,0.1,0.05,397,1769,0.8463,0.4131,61,0.0616,0.0034,109,6,3.0,5.0,6.0,8.0,False,legitimate review+ rate 0.0616 > 0.06
persistent_R0.55_B0.80_N3E1_C0.10/0.05,persistent,0.55,0.8,1,3,0.1,0.05,397,1769,0.8463,0.403,61,0.0616,0.0034,109,6,3.0,5.0,6.0,8.0,False,legitimate review+ rate 0.0616 > 0.06
persistent_R0.55_B0.80_N3E2_C0.10/0.05,persistent,0.55,0.8,2,3,0.1,0.05,397,1769,0.8463,0.403,61,0.0616,0.0034,109,6,3.0,5.0,6.0,8.0,False,legitimate review+ rate 0.0616 > 0.06
threshold_R0.55_B0.82,threshold,0.55,0.82,0,1,0.0,0.0,397,1769,0.8463,0.4005,61,0.065,0.0017,115,3,3.0,5.0,7.0,9.0,False,legitimate review+ rate 0.0650 > 0.06
evidence_gated_R0.55_B0.82_E2,evidence_gated,0.55,0.82,2,1,0.0,0.0,397,1769,0.8463,0.4005,61,0.065,0.0017,115,3,3.0,5.0,7.0,9.0,False,legitimate review+ rate 0.0650 > 0.06
evidence_gated_R0.55_B0.82_E3,evidence_gated,0.55,0.82,3,1,0.0,0.0,397,1769,0.8463,0.4005,61,0.065,0.0017,115,3,3.0,5.0,7.0,9.0,False,legitimate review+ rate 0.0650 > 0.06
persistent_R0.55_B0.82_N2E1,persistent,0.55,0.82,1,2,0.0,0.0,397,1769,0.8463,0.4005,61,0.065,0.0017,115,3,3.0,5.0,7.0,9.0,False,legitimate review+ rate 0.0650 > 0.06
persistent_R0.55_B0.82_N2E2,persistent,0.55,0.82,2,2,0.0,0.0,397,1769,0.8463,0.4005,61,0.065,0.0017,115,3,3.0,5.0,7.0,9.0,False,legitimate review+ rate 0.0650 > 0.06
persistent_R0.55_B0.82_N3E1,persistent,0.55,0.82,1,3,0.0,0.0,397,1769,0.8463,0.4005,61,0.065,0.0017,115,3,3.0,5.0,7.0,9.0,False,legitimate review+ rate 0.0650 > 0.06
persistent_R0.55_B0.82_N3E2,persistent,0.55,0.82,2,3,0.0,0.0,397,1769,0.8463,0.4005,61,0.065,0.0017,115,3,3.0,5.0,7.0,9.0,False,legitimate review+ rate 0.0650 > 0.06
threshold_R0.55_B0.82_C0.05/0.02,threshold,0.55,0.82,0,1,0.05,0.02,397,1769,0.8463,0.3602,61,0.0627,0.0017,111,3,3.0,5.0,7.0,9.0,False,legitimate review+ rate 0.0627 > 0.06
evidence_gated_R0.55_B0.82_E2_C0.05/0.02,evidence_gated,0.55,0.82,2,1,0.05,0.02,397,1769,0.8463,0.3602,61,0.0627,0.0017,111,3,3.0,5.0,7.0,9.0,False,legitimate review+ rate 0.0627 > 0.06
evidence_gated_R0.55_B0.82_E3_C0.05/0.02,evidence_gated,0.55,0.82,3,1,0.05,0.02,397,1769,0.8463,0.3602,61,0.0627,0.0017,111,3,3.0,5.0,7.0,9.0,False,legitimate review+ rate 0.0627 > 0.06
persistent_R0.55_B0.82_N2E1_C0.05/0.02,persistent,0.55,0.82,1,2,0.05,0.02,397,1769,0.8463,0.3602,61,0.0627,0.0017,111,3,3.0,5.0,7.0,9.0,False,legitimate review+ rate 0.0627 > 0.06
persistent_R0.55_B0.82_N2E2_C0.05/0.02,persistent,0.55,0.82,2,2,0.05,0.02,397,1769,0.8463,0.3602,61,0.0627,0.0017,111,3,3.0,5.0,7.0,9.0,False,legitimate review+ rate 0.0627 > 0.06
persistent_R0.55_B0.82_N3E1_C0.05/0.02,persistent,0.55,0.82,1,3,0.05,0.02,397,1769,0.8463,0.3602,61,0.0627,0.0017,111,3,3.0,5.0,7.0,9.0,False,legitimate review+ rate 0.0627 > 0.06
persistent_R0.55_B0.82_N3E2_C0.05/0.02,persistent,0.55,0.82,2,3,0.05,0.02,397,1769,0.8463,0.3602,61,0.0627,0.0017,111,3,3.0,5.0,7.0,9.0,False,legitimate review+ rate 0.0627 > 0.06
threshold_R0.55_B0.82_C0.10/0.05,threshold,0.55,0.82,0,1,0.1,0.05,397,1769,0.8463,0.33,61,0.0616,0.0017,109,3,3.0,5.0,7.0,9.0,False,legitimate review+ rate 0.0616 > 0.06
evidence_gated_R0.55_B0.82_E2_C0.10/0.05,evidence_gated,0.55,0.82,2,1,0.1,0.05,397,1769,0.8463,0.33,61,0.0616,0.0017,109,3,3.0,5.0,7.0,9.0,False,legitimate review+ rate 0.0616 > 0.06
evidence_gated_R0.55_B0.82_E3_C0.10/0.05,evidence_gated,0.55,0.82,3,1,0.1,0.05,397,1769,0.8463,0.33,61,0.0616,0.0017,109,3,3.0,5.0,7.0,9.0,False,legitimate review+ rate 0.0616 > 0.06
persistent_R0.55_B0.82_N2E1_C0.10/0.05,persistent,0.55,0.82,1,2,0.1,0.05,397,1769,0.8463,0.33,61,0.0616,0.0017,109,3,3.0,5.0,7.0,9.0,False,legitimate review+ rate 0.0616 > 0.06
persistent_R0.55_B0.82_N2E2_C0.10/0.05,persistent,0.55,0.82,2,2,0.1,0.05,397,1769,0.8463,0.33,61,0.0616,0.0017,109,3,3.0,5.0,7.0,9.0,False,legitimate review+ rate 0.0616 > 0.06
persistent_R0.55_B0.82_N3E1_C0.10/0.05,persistent,0.55,0.82,1,3,0.1,0.05,397,1769,0.8463,0.33,61,0.0616,0.0017,109,3,3.0,5.0,7.0,9.0,False,legitimate review+ rate 0.0616 > 0.06
persistent_R0.55_B0.82_N3E2_C0.10/0.05,persistent,0.55,0.82,2,3,0.1,0.05,397,1769,0.8463,0.33,61,0.0616,0.0017,109,3,3.0,5.0,7.0,9.0,False,legitimate review+ rate 0.0616 > 0.06
threshold_R0.60_B0.70,threshold,0.6,0.7,0,1,0.0,0.0,397,1769,0.8212,0.7229,71,0.0464,0.0243,82,43,4.0,5.0,4.0,6.0,False,"legitimate block rate 0.0243 > 0.006; block false positives are not materially rarer than review (block 0.0243, review 0.0464); repeated_genuine_failures block rate 0.3415 > 0.1; network_retry_storm block rate 0.1429 > 0.08; flash_sale_customer block rate 0.1026 > 0.04"
evidence_gated_R0.60_B0.70_E2,evidence_gated,0.6,0.7,2,1,0.0,0.0,397,1769,0.8212,0.7128,71,0.0464,0.0237,82,42,4.0,5.0,4.0,6.0,False,"legitimate block rate 0.0237 > 0.006; block false positives are not materially rarer than review (block 0.0237, review 0.0464); repeated_genuine_failures block rate 0.3415 > 0.1; network_retry_storm block rate 0.1429 > 0.08; flash_sale_customer block rate 0.1026 > 0.04"
evidence_gated_R0.60_B0.70_E3,evidence_gated,0.6,0.7,3,1,0.0,0.0,397,1769,0.8212,0.6751,71,0.0464,0.022,82,39,4.0,5.0,4.0,6.0,False,"legitimate block rate 0.0220 > 0.006; block false positives are not materially rarer than review (block 0.0220, review 0.0464); repeated_genuine_failures block rate 0.3171 > 0.1; network_retry_storm block rate 0.1429 > 0.08; flash_sale_customer block rate 0.1026 > 0.04"
persistent_R0.60_B0.70_N2E1,persistent,0.6,0.7,1,2,0.0,0.0,397,1769,0.8212,0.6599,71,0.0464,0.0209,82,37,4.0,5.0,5.0,6.0,False,"legitimate block rate 0.0209 > 0.006; block false positives are not materially rarer than review (block 0.0209, review 0.0464); repeated_genuine_failures block rate 0.3415 > 0.1; network_retry_storm block rate 0.1429 > 0.08; flash_sale_customer block rate 0.0897 > 0.04"
persistent_R0.60_B0.70_N2E2,persistent,0.6,0.7,2,2,0.0,0.0,397,1769,0.8212,0.6574,71,0.0464,0.0209,82,37,4.0,5.0,5.0,6.0,False,"legitimate block rate 0.0209 > 0.006; block false positives are not materially rarer than review (block 0.0209, review 0.0464); repeated_genuine_failures block rate 0.3415 > 0.1; network_retry_storm block rate 0.1429 > 0.08; flash_sale_customer block rate 0.0897 > 0.04"
persistent_R0.60_B0.70_N3E1,persistent,0.6,0.7,1,3,0.0,0.0,397,1769,0.8212,0.5642,71,0.0464,0.0102,82,18,4.0,5.0,6.0,7.0,False,"legitimate block rate 0.0102 > 0.006; block false positives are not materially rarer than review (block 0.0102, review 0.0464); repeated_genuine_failures block rate 0.1707 > 0.1; flash_sale_customer block rate 0.0641 > 0.04"
persistent_R0.60_B0.70_N3E2,persistent,0.6,0.7,2,3,0.0,0.0,397,1769,0.8212,0.5642,71,0.0464,0.0102,82,18,4.0,5.0,6.0,7.0,False,"legitimate block rate 0.0102 > 0.006; block false positives are not materially rarer than review (block 0.0102, review 0.0464); repeated_genuine_failures block rate 0.1707 > 0.1; flash_sale_customer block rate 0.0641 > 0.04"
threshold_R0.60_B0.70_C0.05/0.02,threshold,0.6,0.7,0,1,0.05,0.02,397,1769,0.8212,0.7204,71,0.0452,0.0237,80,42,4.0,5.0,4.0,6.0,False,"legitimate block rate 0.0237 > 0.006; block false positives are not materially rarer than review (block 0.0237, review 0.0452); repeated_genuine_failures block rate 0.3415 > 0.1; network_retry_storm block rate 0.1429 > 0.08; flash_sale_customer block rate 0.0897 > 0.04"
evidence_gated_R0.60_B0.70_E2_C0.05/0.02,evidence_gated,0.6,0.7,2,1,0.05,0.02,397,1769,0.8212,0.7103,71,0.0452,0.0232,80,41,4.0,5.0,4.0,6.0,False,"legitimate block rate 0.0232 > 0.006; block false positives are not materially rarer than review (block 0.0232, review 0.0452); repeated_genuine_failures block rate 0.3415 > 0.1; network_retry_storm block rate 0.1429 > 0.08; flash_sale_customer block rate 0.0897 > 0.04"
evidence_gated_R0.60_B0.70_E3_C0.05/0.02,evidence_gated,0.6,0.7,3,1,0.05,0.02,397,1769,0.8212,0.6725,71,0.0452,0.0215,80,38,4.0,5.0,4.0,6.0,False,"legitimate block rate 0.0215 > 0.006; block false positives are not materially rarer than review (block 0.0215, review 0.0452); repeated_genuine_failures block rate 0.3171 > 0.1; network_retry_storm block rate 0.1429 > 0.08; flash_sale_customer block rate 0.0897 > 0.04"
persistent_R0.60_B0.70_N2E1_C0.05/0.02,persistent,0.6,0.7,1,2,0.05,0.02,397,1769,0.8212,0.6599,71,0.0452,0.0209,80,37,4.0,5.0,5.0,6.0,False,"legitimate block rate 0.0209 > 0.006; block false positives are not materially rarer than review (block 0.0209, review 0.0452); repeated_genuine_failures block rate 0.3415 > 0.1; network_retry_storm block rate 0.1429 > 0.08; flash_sale_customer block rate 0.0897 > 0.04"
persistent_R0.60_B0.70_N2E2_C0.05/0.02,persistent,0.6,0.7,2,2,0.05,0.02,397,1769,0.8212,0.6574,71,0.0452,0.0209,80,37,4.0,5.0,5.0,6.0,False,"legitimate block rate 0.0209 > 0.006; block false positives are not materially rarer than review (block 0.0209, review 0.0452); repeated_genuine_failures block rate 0.3415 > 0.1; network_retry_storm block rate 0.1429 > 0.08; flash_sale_customer block rate 0.0897 > 0.04"
persistent_R0.60_B0.70_N3E1_C0.05/0.02,persistent,0.6,0.7,1,3,0.05,0.02,397,1769,0.8212,0.5642,71,0.0452,0.0102,80,18,4.0,5.0,6.0,7.0,False,"legitimate block rate 0.0102 > 0.006; block false positives are not materially rarer than review (block 0.0102, review 0.0452); repeated_genuine_failures block rate 0.1707 > 0.1; flash_sale_customer block rate 0.0641 > 0.04"
persistent_R0.60_B0.70_N3E2_C0.05/0.02,persistent,0.6,0.7,2,3,0.05,0.02,397,1769,0.8212,0.5642,71,0.0452,0.0102,80,18,4.0,5.0,6.0,7.0,False,"legitimate block rate 0.0102 > 0.006; block false positives are not materially rarer than review (block 0.0102, review 0.0452); repeated_genuine_failures block rate 0.1707 > 0.1; flash_sale_customer block rate 0.0641 > 0.04"
